wave flux
4064.2994 60166.207
4064.3494 58894.492
4064.3994 59392.49
4064.4495 58507.33
4064.4995 60008.168
4064.5495 62203.453
4064.5995 62617.96
4064.6495 61406.55
4064.6995 61634.867
4064.7495 60599.2
4064.7995 60360.004
4064.8495 60291.918
4064.8995 62601.125
4064.9495 60837.695
4064.9995 59924.035
4065.0495 58367.766
4065.0995 60905.715
4065.1495 59752.184
4065.1995 63227.203
4065.2495 62825.11
4065.2995 63870.633
4065.3495 61329.258
4065.3995 60103.285
4065.4495 60744.055
4065.4995 61733.26
4065.5495 59697.297
4065.5995 57882.605
4065.6495 60814.203
4065.6995 59917.344
4065.7495 58843.492
4065.7995 60148.113
4065.8495 58880.816
4065.8995 60738.207
4065.9495 58513.562
4065.9995 60756.684
4066.0496 60349.793
4066.0996 61047.715
4066.1496 60679.184
4066.1996 58514.953
4066.2496 61832.57
4066.2996 60917.992
4066.3496 60914.53
4066.3996 61407.79
4066.4496 60414.52
4066.4996 61312.74
4066.5496 61417.082
4066.5996 60105.242
4066.6496 61631.715
4066.6996 60187.82
4066.7496 61034.79
4066.7996 61593.36
4066.8496 59718.188
4066.8996 60946.58
4066.9496 63663.01
4066.9996 58685.25
4067.0496 61298.387
4067.0996 60914.266
4067.1496 60273.35
4067.1996 59016.543
4067.2496 59240.69
4067.2996 59147.84
4067.3496 58728.82
4067.3996 59882.777
4067.4496 61564.19
4067.4996 59244.824
4067.5496 57683.586
4067.5996 60372.207
4067.6496 60994.938
4067.6997 59889.64
4067.7497 60704.625
4067.7997 60077.707
4067.8497 59090.918
4067.8997 59248.785
4067.9497 58875.79
4067.9997 59036.574
4068.0497 60552.945
4068.0997 59762.0
4068.1497 61391.633
4068.1997 61492.035
4068.2497 62983.93
4068.2997 61424.113
4068.3497 61157.68
4068.3997 59968.332
4068.4497 59883.574
4068.4997 59992.055
4068.5497 63114.508
4068.5997 61351.918
4068.6497 59111.574
4068.6997 60176.223
4068.7497 59757.227
4068.7997 58849.586
4068.8497 58443.312
4068.8997 58841.195
4068.9497 58119.184
4068.9997 59586.95
4069.0497 60677.168
4069.0997 59701.39
4069.1497 58669.535
4069.1997 59465.344
4069.2497 60728.52
4069.2997 58924.57
4069.3498 59702.984
4069.3998 60916.367
4069.4498 57827.848
4069.4998 54258.31
4069.5498 50604.082
4069.5998 48768.65
4069.6498 50045.55
4069.6998 51150.85
4069.7498 50624.24
4069.7998 47983.44
4069.8498 46132.977
4069.8998 46912.938
4069.9498 50013.402
4069.9998 54795.938
4070.0498 57247.51
4070.0998 58895.617
4070.1498 57954.664
4070.1998 59700.27
4070.2498 61065.48
4070.2998 59106.797
4070.3498 59047.9
4070.3998 59206.3
4070.4498 59791.777
4070.4998 60889.516
4070.5498 58785.13
4070.5998 57848.83
4070.6498 61396.707
4070.6998 60382.703
4070.7498 60118.336
4070.7998 60787.223
4070.8498 60075.74
4070.8998 58589.535
4070.9499 58824.297
4070.9999 59140.37
4071.0499 57944.727
4071.0999 58614.33
4071.1499 55288.91
4071.1999 55098.746
4071.2499 56502.37
4071.2999 57371.895
4071.3499 57366.934
4071.3999 58953.18
4071.4499 60206.363
4071.4999 60487.223
4071.5499 59098.504
4071.5999 58740.824
4071.6499 58258.95
4071.6999 58914.574
4071.7499 59268.598
4071.7999 59247.266
4071.8499 58965.957
4071.8999 58350.35
4071.9499 56804.895
4071.9999 53940.39
4072.0499 48475.69
4072.0999 47936.312
4072.1499 45828.914
4072.1999 46910.824
4072.2499 51429.613
4072.2999 55553.07
4072.3499 55512.188
4072.3999 58174.832
4072.4499 60088.953
4072.4999 61241.668
4072.5499 60381.14
4072.6 59334.336
4072.65 60373.387
4072.7 58796.09
4072.75 57475.438
4072.8 58241.84
4072.85 58323.85
4072.9 57127.12
4072.95 57013.465
4073.0 57012.215
4073.05 57018.492
4073.1 58742.96
4073.15 57618.105
4073.2 56516.52
4073.25 58350.945
4073.3 61204.375
4073.35 58795.812
4073.4 58718.645
4073.45 57803.25
4073.5 58901.145
4073.55 61346.125
4073.6 61404.312
4073.65 59811.23
4073.7 59000.566
4073.75 60561.867
4073.8 60326.25
4073.85 58582.918
4073.9 59817.56
4073.95 57325.77
4074.0 59857.84
4074.05 58943.457
4074.1 59666.98
4074.15 58810.85
4074.2001 58107.36
4074.2501 57444.81
4074.3001 57360.79
4074.3501 57464.12
4074.4001 55006.06
4074.4501 55361.273
4074.5001 53958.285
4074.5501 51870.67
4074.6001 55658.71
4074.6501 54931.133
4074.7001 55444.332
4074.7501 55241.03
4074.8001 54443.19
4074.8501 53395.15
4074.9001 55914.062
4074.9501 55801.496
4075.0001 56887.55
4075.0501 58621.72
4075.1001 57966.69
4075.1501 57637.758
4075.2001 57799.22
4075.2501 59159.293
4075.3001 57668.457
4075.3501 57960.42
4075.4001 56493.516
4075.4501 56967.363
4075.5001 56282.348
4075.5501 56825.863
4075.6001 57497.203
4075.6501 57582.324
4075.7001 54495.223
4075.7501 47950.254
4075.8001 45261.098
4075.8502 43192.28
4075.9002 44770.03
4075.9502 48416.695
4076.0002 51567.832
4076.0502 54147.203
4076.1002 54593.99
4076.1502 54114.914
4076.2002 56052.207
4076.2502 57228.832
4076.3002 58196.46
4076.3502 59124.81
4076.4002 58428.34
4076.4502 58556.42
4076.5002 58711.61
4076.5502 58432.92
4076.6002 58645.83
4076.6502 59055.656
4076.7002 58090.64
4076.7502 59040.184
4076.8002 60490.438
4076.8502 55530.95
4076.9002 59556.125
4076.9502 58816.492
4077.0002 58735.91
4077.0502 57586.395
4077.1002 59347.79
4077.1502 58596.56
4077.2002 57454.01
4077.2502 59554.88
4077.3002 56721.758
4077.3502 59355.06
4077.4002 58332.535
4077.4503 57220.082
4077.5003 58379.2
4077.5503 59615.82
4077.6003 59744.223
4077.6503 57623.676
4077.7003 55830.758
4077.7503 58539.914
4077.8003 56833.723
4077.8503 56815.52
4077.9003 57336.867
4077.9503 56640.574
4078.0003 58742.074
4078.0503 59101.61
4078.1003 60493.004
4078.1503 59322.426
4078.2003 59950.96
4078.2503 60247.977
4078.3003 59179.668
4078.3503 57813.395
4078.4003 57755.77
4078.4503 57041.656
4078.5003 58395.156
4078.5503 57181.8
4078.6003 57938.523
4078.6503 59065.582
4078.7003 56711.145
4078.7503 54521.08
4078.8003 53655.594
4078.8503 51612.625
4078.9003 52818.64
4078.9503 55400.29
4079.0003 58556.316
4079.0503 58528.062
4079.1004 58742.383
4079.1504 58791.05
4079.2004 56573.785
4079.2504 58871.55
4079.3004 59019.566
4079.3504 59875.477
4079.4004 59056.414
4079.4504 59632.473
4079.5004 59547.95
4079.5504 58186.14
4079.6004 59121.11
4079.6504 57017.645
4079.7004 57601.855
4079.7504 57941.58
4079.8004 58666.31
4079.8504 60204.23
4079.9004 56847.67
4079.9504 57185.62
4080.0004 57478.72
4080.0504 56762.535
4080.1004 54952.027
4080.1504 56497.094
4080.2004 59589.37
4080.2504 58807.55
4080.3004 57606.426
4080.3504 60285.324
4080.4004 59709.207
4080.4504 57899.527
4080.5004 58684.89
4080.5504 56905.168
4080.6004 59482.23
4080.6504 58346.516
4080.7004 59725.34
4080.7505 59680.902
4080.8005 58911.59
4080.8505 57395.168
4080.9005 57305.934
4080.9505 55449.695
4081.0005 54734.914
4081.0505 56261.824
4081.1005 58578.613
4081.1505 57465.016
4081.2005 59921.82
4081.2505 59226.188
4081.3005 60775.203
4081.3505 57974.19
4081.4005 58742.67
4081.4505 61243.777
4081.5005 59144.176
4081.5505 58988.67
4081.6005 58627.55
4081.6505 58918.242
4081.7005 61499.03
4081.7505 57816.555
4081.8005 58049.28
4081.8505 55502.633
4081.9005 59101.316
4081.9505 58911.59
4082.0005 59643.74
4082.0505 58799.715
4082.1005 60664.977
4082.1505 57701.492
4082.2005 56794.062
4082.2505 56237.754
4082.3005 56629.855
4082.3506 58337.223
4082.4006 58656.35
4082.4506 57770.516
4082.5006 58360.094
4082.5506 58725.98
4082.6006 59810.695
4082.6506 58990.5
4082.7006 59647.324
4082.7506 59441.38
4082.8006 60278.043
4082.8506 57228.82
4082.9006 59019.992
4082.9506 59646.797
4083.0006 60693.855
4083.0506 57527.477
4083.1006 59527.074
4083.1506 59133.973
4083.2006 57969.56
4083.2506 59311.01
4083.3006 59391.45
4083.3506 60689.742
4083.4006 58689.098
4083.4506 59059.715
4083.5006 57864.58
4083.5506 59728.926
4083.6006 59581.312
4083.6506 59865.465
4083.7006 58854.55
4083.7506 57178.293
4083.8006 55089.49
4083.8506 56744.3
4083.9006 54467.37
4083.9506 55064.562
4084.0007 55561.33
4084.0507 56773.02
4084.1007 57917.01
4084.1507 58960.957
4084.2007 58312.375
4084.2507 60069.164
4084.3007 59264.35
4084.3507 59694.574
4084.4007 60729.15
4084.4507 56623.465
4084.5007 57462.8
4084.5507 58173.715
4084.6007 58115.074
4084.6507 57793.242
4084.7007 55178.754
4084.7507 56817.195
4084.8007 57044.184
4084.8507 57897.59
4084.9007 58614.32
4084.9507 57197.223
4085.0007 56067.58
4085.0507 53494.527
4085.1007 52038.38
4085.1507 53756.11
4085.2007 55640.836
4085.2507 57196.91
4085.3007 59643.17
4085.3507 56476.004
4085.4007 56090.56
4085.4507 58613.234
4085.5007 57684.387
4085.5507 57960.867
4085.6008 58421.39
4085.6508 58353.39
4085.7008 58853.246
4085.7508 57979.83
4085.8008 59663.523
4085.8508 60558.848
4085.9008 58979.613
4085.9508 58040.125
4086.0008 57649.0
4086.0508 57800.5
4086.1008 59353.156
4086.1508 58836.688
4086.2008 58396.836
4086.2508 59095.848
4086.3008 57080.41
4086.3508 59567.227
4086.4008 58986.09
4086.4508 58176.22
4086.5008 59095.38
4086.5508 59515.293
4086.6008 58252.914
4086.6508 59394.94
4086.7008 57804.11
4086.7508 59061.516
4086.8008 56359.547
4086.8508 57044.02
4086.9008 58306.06
4086.9508 59257.137
4087.0008 56515.574
4087.0508 56070.176
4087.1008 55749.293
4087.1508 53658.004
4087.2008 54784.36
4087.2509 54881.46
4087.3009 57670.215
4087.3509 56833.188
4087.4009 57213.88
4087.4509 57760.434
4087.5009 59907.316
4087.5509 59047.38
4087.6009 57746.96
4087.6509 59825.043
4087.7009 58610.793
4087.7509 58516.203
4087.8009 58478.125
4087.8509 57819.45
4087.9009 59937.418
4087.9509 59141.863
4088.0009 60059.125
4088.0509 59935.523
4088.1009 56699.668
4088.1509 58574.277
4088.2009 58348.957
4088.2509 57927.145
4088.3009 58019.15
4088.3509 60076.758
4088.4009 59851.957
4088.4509 57843.48
4088.5009 56855.84
4088.5509 58552.766
4088.6009 56560.234
4088.6509 56934.25
4088.7009 57797.473
4088.7509 57321.21
4088.8009 56887.414
4088.851 56470.316
4088.901 54148.76
4088.951 54776.01
4089.001 58716.05
4089.051 58182.555
4089.101 57684.637
4089.151 55913.71
4089.201 52778.004
4089.251 51222.957
4089.301 50489.605
4089.351 51104.965
4089.401 54103.562
4089.451 56512.562
4089.501 56099.703
4089.551 57987.48
4089.601 56714.42
4089.651 56380.836
4089.701 57823.164
4089.751 57158.363
4089.801 55840.484
4089.851 57609.152
4089.901 56635.473
4089.951 56103.16
4090.001 57536.586
4090.051 57443.086
4090.101 56801.656
4090.151 56774.44
4090.201 57591.16
4090.251 57903.97
4090.301 58824.867
4090.351 58404.664
4090.401 57690.223
4090.451 56940.152
4090.5011 58013.195
4090.5511 57741.625
4090.6011 59513.51
4090.6511 56902.137
4090.7011 57690.65
4090.7511 58129.914
4090.8011 57427.094
4090.8511 57166.78
4090.9011 56542.38
4090.9511 56025.168
4091.0011 57334.51
4091.0511 58387.1
4091.1011 58835.355
4091.1511 56795.69
4091.2011 57909.88
4091.2511 55998.03
4091.3011 56642.406
4091.3511 55834.03
4091.4011 55804.02
4091.4511 56716.066
4091.5011 56289.9
4091.5511 55397.707
4091.6011 55392.293
4091.6511 57988.875
4091.7011 58469.855
4091.7511 59504.473
4091.8011 55653.52
4091.8511 57369.895
4091.9011 57149.684
4091.9511 55390.04
4092.0011 55042.406
4092.0511 56579.29
4092.1011 53906.082
4092.1512 60135.72
4092.2012 59554.0
4092.2512 57579.633
4092.3012 56437.312
4092.3512 56370.89
4092.4012 54683.21
4092.4512 56244.508
4092.5012 56341.273
4092.5512 58424.49
4092.6012 56949.074
4092.6512 56855.504
4092.7012 55098.086
4092.7512 56193.133
4092.8012 55679.305
4092.8512 51717.164
4092.9012 52346.617
4092.9512 50758.312
4093.0012 49799.098
4093.0512 53723.43
4093.1012 54928.02
4093.1512 55377.246
4093.2012 52770.723
4093.2512 53061.215
4093.3012 55306.777
4093.3512 56111.16
4093.4012 54361.14
4093.4512 53975.2
4093.5012 56219.535
4093.5512 54898.273
4093.6012 53492.44
4093.6512 54964.395
4093.7012 54231.168
4093.7513 53849.43
4093.8013 54337.902
4093.8513 56135.973
4093.9013 56043.305
4093.9513 55795.39
4094.0013 54709.527
4094.0513 54578.902
4094.1013 53343.812
4094.1513 52058.2
4094.2013 53713.676
4094.2513 55956.883
4094.3013 53755.168
4094.3513 53901.473
4094.4013 54903.31
4094.4513 53009.73
4094.5013 51138.01
4094.5513 52238.312
4094.6013 53351.07
4094.6513 52316.953
4094.7013 53303.594
4094.7513 52601.285
4094.8013 52808.64
4094.8513 54066.605
4094.9013 52741.63
4094.9513 52354.87
4095.0013 53369.035
4095.0513 52228.36
4095.1013 52948.883
4095.1513 54206.668
4095.2013 52812.98
4095.2513 50812.844
4095.3013 51084.793
4095.3513 52083.58
4095.4014 52062.89
4095.4514 51581.97
4095.5014 51588.36
4095.5514 50014.508
4095.6014 52303.684
4095.6514 49190.867
4095.7014 50343.47
4095.7514 50441.28
4095.8014 51529.777
4095.8514 50036.086
4095.9014 50456.34
4095.9514 50531.977
4096.0014 50494.168
4096.0514 50548.344
4096.1014 50212.348
4096.1514 50602.824
4096.2014 50030.39
4096.2514 50477.543
4096.3014 49061.44
4096.3514 50413.332
4096.4014 48157.215
4096.4514 48551.48
4096.5014 48419.098
4096.5514 48154.836
4096.6014 47514.633
4096.6514 49386.637
4096.7014 49638.36
4096.7514 50620.395
4096.8014 50232.805
4096.8514 48633.363
4096.9014 50105.67
4096.9514 48880.285
4097.0015 47952.336
4097.0515 48133.465
4097.1015 46972.78
4097.1515 45006.17
4097.2015 46761.406
4097.2515 45988.184
4097.3015 45863.66
4097.3515 47489.508
4097.4015 46304.867
4097.4515 46555.043
4097.5015 46198.047
4097.5515 45837.492
4097.6015 47706.766
4097.6515 45785.945
4097.7015 46551.336
4097.7515 45113.793
4097.8015 45026.18
4097.8515 45230.98
4097.9015 45344.344
4097.9515 46787.086
4098.0015 45208.23
4098.0515 45008.086
4098.1015 44515.77
4098.1515 45649.047
4098.2015 44028.79
4098.2515 45475.46
4098.3015 44037.816
4098.3515 44782.477
4098.4015 42434.516
4098.4515 43435.01
4098.5015 44016.445
4098.5515 42471.023
4098.6015 43657.617
4098.6516 43131.043
4098.7016 43380.992
4098.7516 42378.332
4098.8016 42089.215
4098.8516 41678.523
4098.9016 42553.39
4098.9516 42218.293
4099.0016 42575.516
4099.0516 42537.68
4099.1016 40886.83
4099.1516 41325.992
4099.2016 41701.305
4099.2516 40310.285
4099.3016 39964.41
4099.3516 40224.133
4099.4016 40120.47
4099.4516 39625.45
4099.5016 40541.145
4099.5516 39696.25
4099.6016 40039.94
4099.6516 39823.32
4099.7016 37295.5
4099.7516 36682.996
4099.8016 39000.184
4099.8516 38823.76
4099.9016 37497.246
4099.9516 37801.91
4100.0016 36898.695
4100.0516 36814.047
4100.1016 37174.453
4100.1516 36329.57
4100.2016 37158.574
4100.2516 35501.39
4100.3017 36003.68
4100.3517 33850.33
4100.4017 33447.773
4100.4517 35480.086
4100.5017 35085.723
4100.5517 34781.68
4100.6017 34107.64
4100.6517 33698.445
4100.7017 32790.117
4100.7517 31671.328
4100.8017 34371.29
4100.8517 32697.764
4100.9017 32744.283
4100.9517 32339.232
4101.0017 31586.848
4101.0517 29928.393
4101.1017 30355.154
4101.1517 29631.168
4101.2017 30244.822
4101.2517 30132.865
4101.3017 30677.389
4101.3517 29034.621
4101.4017 27964.188
4101.4517 27860.363
4101.5017 27018.484
4101.5517 27586.518
4101.6017 25809.057
4101.6517 25646.527
4101.7017 24927.121
4101.7517 25213.012
4101.8017 25664.883
4101.8517 24976.738
4101.9018 26416.174
4101.9518 26629.625
4102.0018 26895.629
4102.0518 28008.295
4102.1018 28473.027
4102.1518 27718.242
4102.2018 30347.705
4102.2518 31381.406
4102.3018 31284.412
4102.3518 31047.672
4102.4018 32233.035
4102.4518 32893.203
4102.5018 32484.1
4102.5518 32998.496
4102.6018 33881.688
4102.6518 32960.47
4102.7018 33563.766
4102.7518 32819.566
4102.8018 34844.473
4102.8518 34101.22
4102.9018 33862.152
4102.9518 33270.47
4103.0018 35410.85
4103.0518 36012.36
4103.1018 35476.05
4103.1518 35189.73
4103.2018 35440.35
4103.2518 36741.36
4103.3018 35876.164
4103.3518 37253.125
4103.4018 37113.23
4103.4518 37088.816
4103.5018 37522.637
4103.5519 38771.695
4103.6019 39204.02
4103.6519 38548.254
4103.7019 38194.05
4103.7519 39205.64
4103.8019 39062.1
4103.8519 39562.477
4103.9019 39249.082
4103.9519 39541.883
4104.0019 40387.043
4104.0519 40812.586
4104.1019 40855.547
4104.1519 39460.69
4104.2019 41117.27
4104.2519 40990.223
4104.3019 40914.0
4104.3519 41242.934
4104.4019 39639.684
4104.4519 39682.625
4104.5019 40808.305
4104.5519 40829.816
4104.6019 42858.844
4104.6519 42336.625
4104.7019 42499.688
4104.7519 42189.01
4104.8019 41618.07
4104.8519 42961.805
4104.9019 43670.176
4104.9519 41357.805
4105.0019 43517.39
4105.0519 43213.72
4105.1019 42081.383
4105.152 44181.0
4105.202 44625.297
4105.252 46106.95
4105.302 43409.188
4105.352 43318.383
4105.402 44770.746
4105.452 43119.836
4105.502 45295.715
4105.552 44627.312
4105.602 46547.168
4105.652 45965.49
4105.702 44565.137
4105.752 45312.203
4105.802 45308.473
4105.852 46383.496
4105.902 46310.965
4105.952 45014.02
4106.002 45376.938
4106.052 48040.883
4106.102 48638.797
4106.152 48295.53
4106.202 46891.496
4106.252 46829.555
4106.302 46646.977
4106.352 47813.625
4106.402 47834.223
4106.452 48652.125
4106.502 48426.125
4106.552 49798.156
4106.602 48092.984
4106.652 48164.023
4106.702 48189.387
4106.752 48484.625
4106.8021 48526.168
4106.8521 49253.914
4106.9021 47501.918
4106.9521 48687.613
4107.0021 47563.094
4107.0521 49052.34
4107.1021 49371.875
4107.1521 48448.273
4107.2021 49603.293
4107.2521 50463.07
4107.3021 49373.227
4107.3521 50217.402
4107.4021 50459.438
4107.4521 49277.895
4107.5021 50543.68
4107.5521 51322.02
4107.6021 50106.01
4107.6521 49586.613
4107.7021 49445.13
4107.7521 50739.062
4107.8021 49520.555
4107.8521 51420.03
4107.9021 50784.28
4107.9521 51514.79
4108.0021 52325.79
4108.0521 51555.84
4108.1021 50829.156
4108.1521 51672.984
4108.2021 52950.938
4108.2521 51496.543
4108.3021 51805.664
4108.3521 52296.637
4108.4022 51849.18
4108.4522 51207.24
4108.5022 52068.13
4108.5522 52337.582
4108.6022 51130.18
4108.6522 51611.273
4108.7022 51420.535
4108.7522 51945.79
4108.8022 50721.625
4108.8522 51823.883
4108.9022 51499.414
4108.9522 51818.453
4109.0022 52920.664
4109.0522 51701.188
4109.1022 52706.098
4109.1522 52669.414
4109.2022 52750.016
4109.2522 52774.46
4109.3022 53529.492
4109.3522 53171.574
4109.4022 53262.824
4109.4522 53430.8
4109.5022 53510.605
4109.5522 53481.363
4109.6022 52920.184
4109.6522 54666.168
4109.7022 55342.973
4109.7522 54573.965
4109.8022 53228.246
4109.8522 53196.6
4109.9022 53522.6
4109.9522 54514.93
4110.0022 52989.69
4110.0523 53921.215
4110.1023 52314.09
4110.1523 54401.336
4110.2023 53823.227
4110.2523 53551.426
4110.3023 53724.73
4110.3523 54811.703
4110.4023 55476.188
4110.4523 55459.6
4110.5023 53579.348
4110.5523 55041.4
4110.6023 54370.184
4110.6523 54216.348
4110.7023 53941.047
4110.7523 50741.152
4110.8023 51547.03
4110.8523 53490.047
4110.9023 54144.46
4110.9523 55320.645
4111.0023 54178.16
4111.0523 55209.96
4111.1023 57809.125
4111.1523 54803.45
4111.2023 53790.293
4111.2523 56113.74
4111.3023 56120.164
4111.3523 55029.547
4111.4023 56386.094
4111.4523 56138.53
4111.5023 55868.48
4111.5523 53850.2
4111.6023 53162.016
4111.6523 54099.9
4111.7024 54857.664
4111.7524 55760.25
4111.8024 54810.934
4111.8524 54279.918
4111.9024 53472.895
4111.9524 52456.13
4112.0024 53023.938
4112.0524 51835.082
4112.1024 52895.26
4112.1524 54128.016
4112.2024 56467.453
4112.2524 55723.508
4112.3024 53961.027
4112.3524 56678.426
4112.4024 56689.977
4112.4524 54492.566
4112.5024 57084.848
4112.5524 56118.89
4112.6024 57618.28
4112.6524 56425.316
4112.7024 55347.39
4112.7524 55323.477
4112.8024 55710.727
4112.8524 56838.387
4112.9024 56256.41
4112.9524 56366.85
4113.0024 56211.656
4113.0524 56009.945
4113.1024 57053.906
4113.1524 55994.285
4113.2024 56696.246
4113.2524 56625.723
4113.3025 58154.17
4113.3525 56706.74
4113.4025 56227.02
4113.4525 57821.336
4113.5025 57936.49
4113.5525 57036.45
4113.6025 58163.918
4113.6525 57909.266
4113.7025 56159.07
4113.7525 56704.76
4113.8025 55789.184
4113.8525 55751.598
4113.9025 58027.88
4113.9525 57857.984
4114.0025 57156.023
4114.0525 56912.98
4114.1025 57945.95
4114.1525 58299.99
4114.2025 57735.14
4114.2525 57786.02
4114.3025 58534.957
4114.3525 59576.9
4114.4025 55873.35
4114.4525 56123.473
4114.5025 57748.215
4114.5525 56363.0
4114.6025 57250.49
4114.6525 57886.36
4114.7025 55829.918
4114.7525 56155.88
4114.8025 56651.94
4114.8525 58446.95
4114.9025 57125.934
4114.9526 56579.227
4115.0026 57419.59
4115.0526 58489.273
4115.1026 56821.508
4115.1526 57540.367
4115.2026 58289.535
4115.2526 59012.297
4115.3026 56710.855
4115.3526 58916.727
4115.4026 59192.742
4115.4526 57302.723
4115.5026 58436.66
4115.5526 57177.68
4115.6026 58055.465
4115.6526 58855.965
4115.7026 58783.07
4115.7526 57843.54
